num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.375,-0.75,0,-1.125,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0236,-9.527812527968147e-4,0.00795307393709845,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0447,0.02422965521012522,0.00796436709836712,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0364,0.015881090851395427,0.007798527945949391,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0422,0.02156261224784696,0.007819950627648939,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0237,1.814162326207916e-4,0.008079739133625745,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0478,0.025104377928552257,0.007929487355492305,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0394,0.016557474583715304,0.007745430498421269,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0432,0.021674519430420605,0.007754291535286381,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.027,8.029551815180447e-4,0.00789368547275164,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0484,0.023977451918549858,0.007981850386046105,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0387,0.015426791807905259,0.007832529031956527,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0442,0.020120373543392474,0.007773431972336101,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.25,-0.5,0,-0.75,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0247,-2.719547639367295e-4,0.008102821370463052,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0363,0.01176938520863496,0.007455441724545361,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0327,0.008367008537493751,0.007477577093107945,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0361,0.010607609593569552,0.00741154349599629,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.026,-8.431810433549825e-4,0.008026339045551615,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0381,0.014317752120562108,0.007670319484296014,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0354,0.011079398237489452,0.007690941693151029,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0368,0.012821769147387578,0.007584192391846322,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0287,0.0022791998319265806,0.0081976483195486,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0329,0.012515952177017748,0.00726537240704792,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0305,0.009157702271992559,0.007295968400620544,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0306,0.010875195286535645,0.0071979988454460644,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,-0.125,-0.25,0,-0.375,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0229,1.7800282316902128e-4,0.007837095029049444,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,fixmodel,0.024,2.64702967904415e-4,0.007187803904394918,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0235,3.3709247962188387e-4,0.007252044113071044,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0238,3.2497530800089977e-4,0.007159761260612461,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0223,1.7712982007542084e-4,0.007902559666284751,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0253,-1.126544435828957e-4,0.007461503091019345,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0254,-1.4061173544828334e-4,0.007551238587063647,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0253,-1.2285329880021382e-4,0.00745394535117239,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,diff_124_add,0,0.5,FALSE,3,sepmodel,0.0271,-2.978779350716086e-5,0.00824914085373144,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,fixmodel,0.0258,-2.937334337364056e-6,0.007387578713041625,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int,0.0259,-1.1617440386550277e-4,0.007454890436634084,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,diff_124_add,0,0.5,FALSE,3,mixmodel_int_cal,0.0264,-1.1171025901809479e-4,0.007342174963108513,0,10000
