num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,trend_mean,trend_var,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,600,NA,NA,0,0.5,4,sepmodel,0.0248,-7.458588573665414e-5,0.008159500502966882,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,2,fixmodel,0.0259,9.754726478219453e-4,0.007364632214816109,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,2,fixmodel_cal,0.0341,0.0126855368724398,0.006591757591010625,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,2,sepmodel,0.0269,8.821267906230693e-4,0.007894998408264523,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,3,fixmodel,0.0279,6.005764698046579e-4,0.007285032511899655,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,3,fixmodel_cal,0.0379,0.014163374899171795,0.006588930970909603,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,3,sepmodel,0.0271,7.905841981842481e-4,0.007993035390150113,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,4,fixmodel,0.0258,2.2707768005117128e-4,0.0072173784682040484,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,4,fixmodel_cal,0.0443,0.022351619813644343,0.007351129739347956,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,625,NA,NA,0,0.5,4,sepmodel,0.0258,5.730100321153545e-4,0.008043129645532025,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,2,fixmodel,0.0243,-7.660970706367496e-4,0.007622172549346769,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,2,fixmodel_cal,0.032,0.008865404466493865,0.006558763539722536,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,2,sepmodel,0.0235,-3.2032763896068387e-4,0.008084599359041232,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,3,fixmodel,0.0252,-1.625649907726186e-4,0.007227296065201203,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,3,fixmodel_cal,0.0413,0.01770963837705355,0.006731567585850544,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,3,sepmodel,0.0248,5.392627117549772e-4,0.007873408861538662,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,4,fixmodel,0.0246,-9.697145863113275e-4,0.007250370334114198,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,4,fixmodel_cal,0.0456,0.021621264982002616,0.0074532483206029175,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,650,NA,NA,0,0.5,4,sepmodel,0.0231,-4.325097415245274e-4,0.007936399448057064,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,2,fixmodel,0.0239,-4.145383569214519e-4,0.007287101850161019,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,2,fixmodel_cal,0.0274,0.006880012925625167,0.006182005738181294,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,2,sepmodel,0.0228,-3.741484367729452e-5,0.00781424521701303,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,3,fixmodel,0.0233,8.959748634772901e-4,0.007317658692539025,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,3,fixmodel_cal,0.0433,0.022390193648595368,0.0069653136536350435,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,3,sepmodel,0.0256,0.0011147062440105648,0.00804878594426541,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,4,fixmodel,0.0248,-5.351594895726064e-4,0.0072844108031612604,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,4,fixmodel_cal,0.0459,0.022062880258002845,0.007481654597840156,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,675,NA,NA,0,0.5,4,sepmodel,0.0245,-4.773429493928435e-4,0.00813129772999088,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,2,fixmodel,0.0234,-8.492483677625877e-4,0.007521952992164831,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,2,fixmodel_cal,0.0258,0.0037894195712958032,0.006151602536433194,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,2,sepmodel,0.0244,-8.797555610876741e-4,0.008049126541962133,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,3,fixmodel,0.0263,-7.826371709675414e-4,0.007370128145170357,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,3,fixmodel_cal,0.052,0.02629358608937513,0.00749540962137452,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,3,sepmodel,0.0252,-8.591621075134384e-4,0.008035825757074053,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,4,fixmodel,0.0263,-7.747346635199037e-5,0.007122996616638283,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,4,fixmodel_cal,0.0446,0.021908023764697762,0.007330128910774706,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,700,NA,NA,0,0.5,4,sepmodel,0.0259,4.459870520223508e-5,0.007892778838022734,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,2,fixmodel,0.0242,1.3213726193753256e-4,0.007469923037893801,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,2,fixmodel_cal,0.0257,0.0023205955314052115,0.006049753213932955,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,2,sepmodel,0.0247,-1.3571486559851474e-4,0.008000887236668495,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,3,fixmodel,0.0267,0.0011785565423267307,0.007277393860224067,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,3,fixmodel_cal,0.0498,0.023711324024331046,0.007026609473534466,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,3,sepmodel,0.0265,0.0010137663271934704,0.00792144310837017,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,4,fixmodel,0.026,-2.347715234108394e-4,0.0070637857109503085,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,4,fixmodel_cal,0.0448,0.022786895918913207,0.007370336929633583,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,725,NA,NA,0,0.5,4,sepmodel,0.0239,-1.5555533762548772e-4,0.007765272444299831,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,2,fixmodel,0.028,-8.64583116771284e-4,0.00756817630899436,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,2,fixmodel_cal,0.0247,-7.006361611471381e-4,0.006029627042105568,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,2,sepmodel,0.0263,-6.443169791792598e-4,0.008134012219862622,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,3,fixmodel,0.0245,4.285852046848736e-5,0.007284953932378456,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,3,fixmodel_cal,0.0387,0.017928669993012954,0.00656502008364411,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,3,sepmodel,0.0241,8.713225659296902e-5,0.007996752236103518,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,4,fixmodel,0.0265,9.626211335819709e-4,0.007363167460784842,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,4,fixmodel_cal,0.047,0.023710234130632463,0.007752688174500994,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.375,0.375,0.375,0.375,0.375,linear,0.025,TRUE,750,NA,NA,0,0.5,4,sepmodel,0.0254,0.001273727259298949,0.008140471312164579,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,2,fixmodel,0.0228,-7.161573220642465e-4,0.007480153221999398,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,2,fixmodel_cal,0.023,-6.620972220923837e-4,0.007464316433284115,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,2,sepmodel,0.025,-6.334902041293165e-4,0.008017549982027937,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,3,fixmodel,0.0266,-2.2555004090435942e-4,0.007388869156979472,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,3,fixmodel_cal,0.027,-1.776640415237437e-4,0.007375561190275615,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,3,sepmodel,0.0256,-1.3814843050308218e-4,0.00812292583365503,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,4,fixmodel,0.0236,1.0740716972865879e-4,0.0070339545685625775,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,4,fixmodel_cal,0.0238,2.1374291414076195e-4,0.0070689309513611055,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,25,NA,NA,0,0.5,4,sepmodel,0.0217,1.7134712334682416e-6,0.007803019326554777,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,2,fixmodel,0.0262,-8.247693645928147e-5,0.007546394611193653,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,2,fixmodel_cal,0.0263,-1.302371597724235e-4,0.007501291384228821,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,2,sepmodel,0.0256,1.3958412682796086e-4,0.008045218804061881,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,3,fixmodel,0.0243,-7.56411397982238e-4,0.007392491641968494,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,3,fixmodel_cal,0.0243,-7.618566793132047e-4,0.007350573566339161,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,3,sepmodel,0.0258,-6.023360127339957e-4,0.008185399144597268,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,4,fixmodel,0.026,0.0018411631485633776,0.007287842944210154,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,4,fixmodel_cal,0.0261,0.0019014057944989216,0.007284298332841899,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,50,NA,NA,0,0.5,4,sepmodel,0.0264,0.0018736818498010122,0.00816736124551845,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,2,fixmodel,0.0245,-3.4725484187365945e-4,0.0073953000104082945,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,2,fixmodel_cal,0.0254,2.3338779060483067e-4,0.007152459103507505,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,2,sepmodel,0.0227,-3.6984267476330464e-4,0.00788971784782253,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,3,fixmodel,0.0244,-4.962715511224626e-4,0.007297210971777979,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,3,fixmodel_cal,0.025,-4.4576048714860185e-4,0.0070634637955595625,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,3,sepmodel,0.0253,-5.214276166940249e-4,0.007917366165474756,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,4,fixmodel,0.0247,-5.236838375558464e-4,0.0073425997848450735,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,4,fixmodel_cal,0.0247,-1.4487310734514423e-4,0.007329038191112728,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,75,NA,NA,0,0.5,4,sepmodel,0.0233,-6.577643343310114e-4,0.008140004860759525,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,2,fixmodel,0.0267,6.087024496324513e-4,0.007404155579754587,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,2,fixmodel_cal,0.026,0.001141187840245612,0.007085524591221491,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,2,sepmodel,0.023,5.183340025522629e-4,0.007925283693489339,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,3,fixmodel,0.0231,-2.2742307883386595e-6,0.007261215596137831,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,3,fixmodel_cal,0.0224,2.5436105381572964e-4,0.007175223402975912,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,3,sepmodel,0.0241,1.6805591552317118e-4,0.008056743365121681,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,4,fixmodel,0.0242,5.948247924524987e-4,0.007100994853041707,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,4,fixmodel_cal,0.025,0.0016104107745436114,0.007076924623251682,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,100,NA,NA,0,0.5,4,sepmodel,0.024,8.033444082378676e-4,0.00788926925094042,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,2,fixmodel,0.0238,-0.0012768409960519065,0.007323814827203238,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,2,fixmodel_cal,0.0233,-0.0012445800789026376,0.007020734206717909,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,2,sepmodel,0.0243,-0.001056639703603314,0.007893086791820932,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,3,fixmodel,0.0264,2.9945274580377585e-4,0.00740839998293299,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,3,fixmodel_cal,0.0268,2.4060139929481518e-4,0.007048364971571533,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,3,sepmodel,0.0252,3.602836786964403e-4,0.008079795597473084,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,4,fixmodel,0.0221,5.706362878574039e-5,0.006988196839016,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,4,fixmodel_cal,0.0221,3.7629477071296654e-4,0.006970801628282202,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,125,NA,NA,0,0.5,4,sepmodel,0.0227,2.009984891638917e-4,0.007788555802688017,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,2,fixmodel,0.0247,3.7234753009271476e-4,0.007372698635422935,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,2,fixmodel_cal,0.0261,7.259875671559084e-4,0.007049530336340806,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,2,sepmodel,0.0235,2.54705706793363e-4,0.007974083885077836,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,3,fixmodel,0.0253,9.993633138014537e-5,0.00721872621116111,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,3,fixmodel_cal,0.0255,0.0013114644839773318,0.0068261611972871145,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,3,sepmodel,0.0236,-7.583796249057449e-5,0.008025392360602924,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,4,fixmodel,0.0237,-8.265512557085639e-4,0.007360187847796906,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,4,fixmodel_cal,0.0248,6.495817237708928e-4,0.007344229164660168,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,150,NA,NA,0,0.5,4,sepmodel,0.0246,-0.0011231526266122609,0.00816226880861063,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,2,fixmodel,0.0219,-2.2259445430187474e-4,0.007306844617528993,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,2,fixmodel_cal,0.0239,8.209027689844655e-4,0.006857844963496081,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,2,sepmodel,0.0238,-1.189232476386364e-4,0.007860376956226876,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,3,fixmodel,0.0237,-2.3003576729581292e-4,0.007212318579861004,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,3,fixmodel_cal,0.0248,0.0016448679916898773,0.007067543356972313,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,3,sepmodel,0.0236,-9.951398043032393e-5,0.00790988981973416,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,4,fixmodel,0.0234,-6.354053784976877e-5,0.007276776857344121,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,4,fixmodel_cal,0.0259,0.0027771169761074783,0.007189826609382778,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,175,NA,NA,0,0.5,4,sepmodel,0.0245,3.585295581821151e-4,0.008118028689394654,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,2,fixmodel,0.0241,0.0011330627343300243,0.007479864797444807,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,2,fixmodel_cal,0.0259,0.0023811736063077344,0.007086877088854011,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,2,sepmodel,0.0265,0.0012678987295948114,0.007977910240306007,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,3,fixmodel,0.0246,0.0012286792869630003,0.007119415184795632,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,3,fixmodel_cal,0.0273,0.004958325544934062,0.006950207426906446,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,linear,0.025,TRUE,200,NA,NA,0,0.5,3,sepmodel,0.0248,9.735658879407598e-4,0.007774546573548324,0,10000
