num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,trend_case,trend_mean,trend_var,ci,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,-0.125,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,sepmodel,0.0243,-6.313574669522678e-5,0.00791843565911406,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,fixmodel,0.0262,-0.0015069323213900696,0.0073711476275680875,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,mixmodel_int,0.026,-0.0015789039281524858,0.007455616392655851,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0255,-0.0015473550207412297,0.00741315140733652,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,sepmodel,0.0253,-0.001704008659098722,0.008163924189248049,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,fixmodel,0.023,-9.964701426003646e-4,0.007274866480153717,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,mixmodel_int,0.0231,-9.418901539611585e-4,0.0073552711033181084,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0236,-9.86128039978789e-4,0.007309182200767278,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,sepmodel,0.0251,-0.0010466826959177587,0.008017819175887723,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,fixmodel,0.0243,-1.4458814115010332e-4,0.0072575684034228245,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,mixmodel_int,0.024,1.809426180443568e-5,0.007357817325672421,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0248,-1.7629261419615776e-4,0.007284061864377612,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0,0,0,0,0,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,sepmodel,0.0252,9.973585257175498e-5,0.008052527463733014,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,fixmodel,0.0273,9.170717484075267e-4,0.007245491289518613,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,mixmodel_int,0.0275,6.939357426881752e-4,0.007324486098685445,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0273,9.75834285613485e-4,0.007289146995527868,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,eq,0,0.5,FALSE,3,sepmodel,0.0277,6.181079888038642e-4,0.007924935993928671,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,fixmodel,0.022,-4.948975597690333e-4,0.0071862831497721755,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,mixmodel_int,0.0226,-4.2455064763840313e-4,0.007289673655491392,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0221,-3.431996200003621e-4,0.007222036472406446,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,eq,0,0.5,FALSE,3,sepmodel,0.025,-1.287793455074481e-4,0.007970781237280771,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,fixmodel,0.0267,-8.798294786233739e-5,0.00722263201761486,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,mixmodel_int,0.027,2.949317708436327e-5,0.007280857840307919,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,mixmodel_int_cal,0.0268,1.0923396678758891e-4,0.007230942919793979,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,eq,0,0.5,FALSE,3,sepmodel,0.0256,3.298681922223202e-4,0.007890256877386866,0,10000
