num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,n_wave,N_peak,trend_mean,trend_var,study_arm,model,reject_h0,bias,MSE,failed,nsim
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,625,NA,NA,0,0.5,3,sepmodel,0.7891,-0.002340845227137992,0.00788828258561673,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,625,NA,NA,0,0.5,4,fixmodel,0.831,-0.002617880232188089,0.007176102349978822,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,625,NA,NA,0,0.5,4,fixmodel_cal,0.8484,-0.0025285577305552078,0.006803354914166082,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,625,NA,NA,0,0.5,4,sepmodel,0.79,-0.0027680410430918337,0.007934309255421898,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,2,fixmodel,0.828,6.482119111566946e-4,0.007464990679899209,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,2,fixmodel_cal,0.858,4.897127694227134e-4,0.00682935727552273,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,2,sepmodel,0.8021,8.964007703039135e-4,0.007986358643566666,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,3,fixmodel,0.8344,0.001068496560717953,0.007437417141991955,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,3,fixmodel_cal,0.853,9.32116184900265e-4,0.007050171167372962,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,3,sepmodel,0.7986,9.318717005452767e-4,0.008110535639096987,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,4,fixmodel,0.836,-3.8596276428081626e-4,0.007143168209179708,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,4,fixmodel_cal,0.85,1.538001482543009e-5,0.006819904904148768,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,650,NA,NA,0,0.5,4,sepmodel,0.7976,-3.6467361077786284e-4,0.00790904374529643,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,2,fixmodel,0.8218,1.1833080530233348e-4,0.007511899169122245,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,2,fixmodel_cal,0.855,-5.019314638289149e-6,0.00687436685069501,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,2,sepmodel,0.7955,-9.548428096831225e-5,0.008060363013096495,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,3,fixmodel,0.8275,-9.831948338143229e-4,0.007378640882418067,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,3,fixmodel_cal,0.8495,-9.148543312446377e-4,0.006899388936232866,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,3,sepmodel,0.7896,-0.0014055590630043912,0.0080843430423351,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,4,fixmodel,0.829,-0.0010200765450136375,0.0073937753270752905,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,4,fixmodel_cal,0.8436,-0.0011293938622962065,0.007152330932343804,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,675,NA,NA,0,0.5,4,sepmodel,0.7858,-0.0013775820885929082,0.008186339612562918,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,2,fixmodel,0.8228,-1.6844474635909976e-4,0.007526298834951935,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,2,fixmodel_cal,0.8538,-4.111396505698724e-4,0.006882624881355996,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,2,sepmodel,0.7966,1.847769130620394e-4,0.00806750517411437,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,3,fixmodel,0.8327,-8.372853154203284e-5,0.007266214736301683,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,3,fixmodel_cal,0.8583,-2.943469667236616e-4,0.006713082166808141,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,3,sepmodel,0.795,-2.63723774457275e-4,0.007964949264221907,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,4,fixmodel,0.834,-3.7942095309636024e-4,0.007254736482009467,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,4,fixmodel_cal,0.8467,-4.8369972823147266e-4,0.007008157885894615,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,700,NA,NA,0,0.5,4,sepmodel,0.797,-2.576014217667839e-4,0.007992431606209383,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,2,fixmodel,0.8224,4.616759668980932e-4,0.007521219756309424,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,2,fixmodel_cal,0.8576,5.149401082375831e-4,0.00686042296597251,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,2,sepmodel,0.7998,1.5212496304836532e-4,0.007988078468890039,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,3,fixmodel,0.8323,-6.373700844551822e-4,0.007237974703888859,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,3,fixmodel_cal,0.8593,-6.048316251541213e-4,0.006679665353403069,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,3,sepmodel,0.796,-3.447922456585341e-4,0.00795252523206763,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,4,fixmodel,0.8376,2.3205485934987298e-4,0.0073038611422583145,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,4,fixmodel_cal,0.8491,3.213682561376202e-4,0.007097129817667593,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,725,NA,NA,0,0.5,4,sepmodel,0.7981,4.941559348777966e-4,0.00811281351602716,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,2,fixmodel,0.8189,-0.0012147043617399232,0.007580168007285831,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,2,fixmodel_cal,0.8541,-0.0011214078294948858,0.0068830885378310894,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,2,sepmodel,0.7894,-0.0012046482950695168,0.00808495202303876,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,3,fixmodel,0.8337,8.895318506632083e-4,0.007201893989184134,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,3,fixmodel_cal,0.8665,8.569416829608086e-4,0.0065870416835187885,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,3,sepmodel,0.7992,6.591296784283805e-4,0.007926467984662428,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,4,fixmodel,0.8379,-1.7814754799572037e-6,0.007259360182902276,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,4,fixmodel_cal,0.8458,-2.505974097803601e-5,0.007094072684108716,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0,0,0,0,0,linear,0.025,TRUE,750,NA,NA,0,0.5,4,sepmodel,0.7935,1.567563898624977e-4,0.008219924040762376,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,2,fixmodel,0.8155,-0.0015454931685634813,0.007594349145687953,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,2,fixmodel_cal,0.8142,-0.001563798318794658,0.0076279881989852515,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,2,sepmodel,0.7904,-0.001518752239784546,0.008141351665851847,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,3,fixmodel,0.8264,-0.0010974055219947795,0.0074874432664812345,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,3,fixmodel_cal,0.8242,-0.0010961768668652145,0.007534405744678422,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,3,sepmodel,0.7886,-0.0013326103409294413,0.008182090009160958,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,4,fixmodel,0.838,-4.360561975907932e-5,0.007211959839281233,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,4,fixmodel_cal,0.8362,-3.914841428358661e-5,0.007276697858716859,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,25,NA,NA,0,0.5,4,sepmodel,0.7995,-1.5286553765657416e-5,0.007915523947006016,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,2,fixmodel,0.8297,7.413169328746638e-4,0.007512334952815084,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,2,fixmodel_cal,0.8294,7.399473536624001e-4,0.007516993480156504,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,2,sepmodel,0.8021,9.282099117762427e-4,0.008098118218322332,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,3,fixmodel,0.8342,7.77830249183267e-5,0.007159669722007685,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,3,fixmodel_cal,0.8348,6.418887807225255e-5,0.0071590221113467176,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,3,sepmodel,0.7958,2.259437827585097e-4,0.007946436025512517,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,4,fixmodel,0.8435,5.248492504375665e-4,0.007221117966742592,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,4,fixmodel_cal,0.8445,5.407442382015596e-4,0.007235750422007819,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,50,NA,NA,0,0.5,4,sepmodel,0.8008,6.913481704518005e-4,0.008097061769558603,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,2,fixmodel,0.8312,0.001023273885775738,0.007426901382264434,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,2,fixmodel_cal,0.8352,0.0012093285702653906,0.007364264815675968,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,2,sepmodel,0.8076,0.0010424258606093067,0.007884512028038982,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,3,fixmodel,0.8373,0.0012795396712665973,0.007260393720463219,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,3,fixmodel_cal,0.8402,0.0015266565561263732,0.007225537221332369,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,3,sepmodel,0.803,0.0012846469486223358,0.007882630217147359,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,4,fixmodel,0.843,0.0017194256282984822,0.007141259263623045,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,4,fixmodel_cal,0.8426,0.00179243175523558,0.007145784248558192,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,75,NA,NA,0,0.5,4,sepmodel,0.8037,0.0016546224593964284,0.00790718488920736,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,2,fixmodel,0.8289,5.089313266910299e-4,0.007429532127908742,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,2,fixmodel_cal,0.8369,6.49650246480426e-4,0.0073155726003578895,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,2,sepmodel,0.7947,1.250077552691533e-4,0.007987770307462649,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,3,fixmodel,0.8363,1.1643791863370655e-4,0.00722970354574185,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,3,fixmodel_cal,0.8363,2.4422066962995426e-4,0.00721734098641775,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,3,sepmodel,0.7981,-2.691391766037516e-4,0.007905341712561171,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,4,fixmodel,0.8354,9.92598277020979e-4,0.007265799329986657,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,4,fixmodel_cal,0.8367,0.0012502317395441185,0.0072238347289710885,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,100,NA,NA,0,0.5,4,sepmodel,0.7982,7.074102209688175e-4,0.007913162679996838,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,2,fixmodel,0.8216,-0.0010129486105453084,0.00749976913653585,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,2,fixmodel_cal,0.8207,-9.654120902206016e-4,0.007509075594865749,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,2,sepmodel,0.7937,-9.440091428327321e-4,0.007991100980380745,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,3,fixmodel,0.8351,4.021265568013396e-4,0.0072238809244139,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,3,fixmodel_cal,0.8332,5.224278869925187e-4,0.007233525224615027,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,3,sepmodel,0.7978,1.1989121551407196e-4,0.007942161619622561,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,4,fixmodel,0.8325,-0.0015201384700744482,0.0071419568687985345,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,4,fixmodel_cal,0.8324,-0.00144610689868323,0.007146635154292425,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,125,NA,NA,0,0.5,4,sepmodel,0.7899,-0.00134955606118155,0.007922380265837812,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,2,fixmodel,0.834,0.0010364037472486588,0.007354106928208427,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,2,fixmodel_cal,0.8405,0.0017296850727261432,0.007217032317814835,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,2,sepmodel,0.8013,8.312973924215025e-4,0.00795498705085043,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,3,fixmodel,0.8313,3.797209208947012e-4,0.007243305710926623,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,3,fixmodel_cal,0.839,0.0010877948156010756,0.007157294953048385,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,3,sepmodel,0.7978,4.953705691465059e-4,0.007943747004837265,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,4,fixmodel,0.8319,3.552037939689369e-4,0.007392042520436994,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,4,fixmodel_cal,0.8343,7.727986537259166e-4,0.00737155228357472,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,150,NA,NA,0,0.5,4,sepmodel,0.7955,2.8089475063366315e-4,0.008126264558152194,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,2,fixmodel,0.8273,-1.5073445924690488e-4,0.007372489669354355,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,2,fixmodel_cal,0.8359,6.757567071126082e-4,0.007191596588379869,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,2,sepmodel,0.7975,-1.7716228258491038e-5,0.007945354347810123,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,3,fixmodel,0.8349,-1.3222032299791233e-4,0.007306748051000594,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,3,fixmodel_cal,0.837,5.395719747579494e-4,0.007232909910968439,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,3,sepmodel,0.7968,-6.14462772848033e-5,0.008003106608870072,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,4,fixmodel,0.8422,3.02011001276683e-4,0.0071743672157004975,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,4,fixmodel_cal,0.8486,0.0010998365357655178,0.007090796289774865,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,175,NA,NA,0,0.5,4,sepmodel,0.7992,2.3932233630188896e-4,0.008014316104535957,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,2,fixmodel,0.8237,-9.97884347145377e-4,0.007342090260815022,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,2,fixmodel_cal,0.8371,2.0522487746859054e-6,0.007171104493888177,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,2,sepmodel,0.7987,-8.892432299874639e-4,0.007907373769174325,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,3,fixmodel,0.8397,7.372136217134195e-4,0.007134339474228252,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,3,fixmodel_cal,0.8508,0.001985765788119312,0.007005232969725325,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,3,sepmodel,0.801,7.680144299519526e-4,0.007862259280113219,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,4,fixmodel,0.8382,-9.037273904776161e-5,0.007231813910029482,0,10000
4,250,0,250,500,750,2,0,1,0.25,0.25,0.25,0.25,0.125,0.125,0.125,0.125,0.125,linear,0.025,TRUE,200,NA,NA,0,0.5,4,fixmodel_cal,0.8465,9.05245061328097e-4,0.007139543845954093,0,10000
